filename,chroma_stft,chroma_stft_var,rmse,rmse_var,spectral_centroid,spectral_centroid_var,spectral_bandwidth,spectral_bandwidth_var,rolloff,rolloff_var,zero_crossing_rate,zero_crossing_rate_var,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00010.wav,0.30395451188087463,0.09471038728952408,0.14293913543224335,0.009200322441756725,1410.4690961427957,205483.53517141967,1512.6209828983224,144994.08187696667,2767.2749333337365,1426487.1491664643,0.06298072271671827,0.00044122267994763987,-173.70750427246094,137.15640258789062,-23.766517639160156,26.989370346069336,-16.66842269897461,4.198450565338135,-12.566630363464355,5.834843158721924,-2.8817365169525146,-1.2086807489395142,-1.9657363891601562,1.8005352020263672,-2.988374710083008,-1.8693885803222656,-0.8001555800437927,-3.0237815380096436,-0.4451960027217865,-1.9982273578643799,-0.7435986995697021,-4.986112594604492,blues
blues.00011.wav,0.36713746190071106,0.10236630588769913,0.06571295857429504,0.0025009713135659695,1353.2604615658556,512064.75975271146,1757.2309414323688,220538.8662861342,2882.224238251016,2932967.920700689,0.04395891785990712,0.001896140560074861,-287.9149475097656,123.98007202148438,5.459750652313232,33.67809295654297,1.0919147729873657,14.70447063446045,-4.898553371429443,8.654901504516602,0.7840481400489807,6.570927143096924,-4.878658294677734,-3.18086576461792,-5.55642032623291,-6.789626598358154,-2.644639492034912,-2.984926223754883,-3.3852014541625977,-1.8563895225524902,1.8361506462097168,-4.8974199295043945,blues
blues.00012.wav,0.2693200409412384,0.09390842914581299,0.11907171458005905,0.004055068362504244,1361.045467327888,257051.5879044446,1567.8045957296185,45196.137849693354,2739.6251005284926,952377.7123780468,0.06912392064144737,0.002381275203555497,-207.2080841064453,132.79917907714844,-15.438984870910645,60.98672103881836,0.7258076071739197,12.437826156616211,1.183836579322815,-1.5407804250717163,-17.888154983520508,8.358494758605957,-2.4520671367645264,-0.6132485270500183,0.3848777711391449,2.6051273345947266,-5.188923358917236,-9.527454376220703,-9.244394302368164,-2.848273277282715,-1.4187068939208984,-5.9326066970825195,blues
blues.00013.wav,0.26461586356163025,0.09117716550827026,0.11322116106748581,0.00418877974152565,1324.3043562121861,171597.52096288954,1827.737535376297,78221.977101586,2710.033612797504,1075108.0565091365,0.051417300575657895,0.0012560154024389564,-209.7892608642578,124.45844268798828,10.310378074645996,47.01800537109375,6.510235786437988,15.405449867248535,-1.9927109479904175,6.717406272888184,-21.554195404052734,10.72171688079834,-5.524966716766357,-2.2059340476989746,-3.0381929874420166,8.645517349243164,-0.3042306900024414,-0.6377424597740173,-2.939884901046753,-1.7059216499328613,-1.7695900201797485,-7.762957572937012,blues
blues.00014.wav,0.32916271686553955,0.10809360444545746,0.06698053330183029,0.0027119098231196404,1172.0656952451861,147321.73876265754,1705.817501524207,96544.10196433292,2344.952487059791,877489.0217446738,0.045045834945820436,0.0015610299115303048,-305.7051696777344,113.06092834472656,12.118721008300781,45.03000259399414,17.769758224487305,14.579917907714844,4.166732311248779,0.22527414560317993,-7.021747589111328,13.644270896911621,8.934528350830078,1.298478603363037,5.954477310180664,8.543867111206055,1.117663860321045,0.5915592312812805,0.0574740469455719,-3.712341070175171,-1.0044476985931396,-1.8024343252182007,blues
blues.00015.wav,0.2703125476837158,0.09536170214414597,0.08065319806337357,0.0028300504200160503,1420.529293495708,200079.38212651366,1731.1922519421796,81416.47796905568,2930.540612755176,700213.1197746303,0.0637176797116873,0.0019420992387825483,-238.5189666748047,120.08455657958984,-4.2278852462768555,42.307071685791016,5.9209089279174805,13.919159889221191,5.361618518829346,1.9018335342407227,-16.933202743530273,12.345273971557617,3.9470155239105225,-1.3848227262496948,0.021880513057112694,3.5866940021514893,-4.503951549530029,-5.5422682762146,-6.888211727142334,-4.828141689300537,1.7350057363510132,-1.8888143301010132,blues
blues.00016.wav,0.30432218313217163,0.09848713129758835,0.08146144449710846,0.0026429512072354555,1455.0016722776375,152399.11500530405,1825.885414606472,116855.74096934604,3009.856799807711,1010883.6648209272,0.061350725014512386,0.0014195843289450563,-233.7635955810547,120.67350769042969,-3.1710851192474365,39.540992736816406,3.8574562072753906,18.840429306030273,-3.6918249130249023,4.431853771209717,-14.978043556213379,17.56764793395996,1.8400661945343018,2.5373289585113525,-1.2404545545578003,8.439245223999023,-0.21069175004959106,-3.906118392944336,-4.478782653808594,-0.012436102144420147,1.2936134338378906,-2.08479642868042,blues
blues.00017.wav,0.30209627747535706,0.093372642993927,0.09328154474496841,0.0021518918219953775,1088.6981660809784,231771.52602975952,1410.9479544080614,69848.36746918435,2134.41209350208,1082110.1445358773,0.04832397083010836,0.0008456542090873088,-245.75643920898438,140.4859161376953,-2.7647712230682373,60.43620681762695,18.937946319580078,9.833540916442871,3.563889265060425,0.5326857566833496,-16.37224006652832,6.63007926940918,7.268407821655273,-4.00889253616333,1.6082537174224854,5.899378299713135,-3.022785186767578,-4.772989273071289,-3.0257866382598877,-1.9939384460449219,-0.05545894429087639,-3.9753496646881104,blues
blues.00018.wav,0.26992928981781006,0.09764697402715683,0.07967271655797958,0.002957494929432869,1537.6571825463043,193179.71214508638,2054.7791131062218,145807.73330300712,3495.653862259336,1829279.6845556926,0.056131935710139316,0.0017231547321391286,-252.5339813232422,104.927490234375,15.353577613830566,42.65663528442383,6.778398036956787,21.618892669677734,-1.2996829748153687,5.68436861038208,-16.614656448364258,12.166092872619629,-1.953307867050171,1.9605573415756226,-0.8814347386360168,7.7786030769348145,2.390254259109497,1.774140477180481,1.3393173217773438,3.6306991577148438,4.910860538482666,-2.651944160461426,blues
blues.00019.wav,0.257259339094162,0.09596337378025055,0.0976724699139595,0.002576893661171198,1195.4116396780203,249703.13890216738,1481.2842588449475,47005.814217531864,2234.878152664232,1208770.5071799213,0.05887114817143963,0.0017991580841696208,-236.66534423828125,138.4090576171875,-4.903461456298828,47.62458419799805,5.17925500869751,8.879487991333008,0.5071057081222534,-3.8182735443115234,-14.977520942687988,10.420425415039062,-0.35118183493614197,0.7778294682502747,1.777306318283081,4.235422611236572,-0.46335071325302124,-6.105692386627197,-5.382381439208984,-1.337585687637329,-3.719717025756836,-4.353154182434082,blues
blues.00020.wav,0.30273228883743286,0.09432677924633026,0.07538686692714691,0.002490693237632513,1389.9555104108995,102901.45205766226,1911.4851516926433,88947.81724802282,3005.773491165586,946476.9892955483,0.05256015080785604,0.0006156241764708421,-230.41299438476562,127.09418487548828,7.151100158691406,39.78208923339844,1.9511324167251587,17.41168785095215,-5.625576019287109,8.252520561218262,-18.10535430908203,13.83934211730957,-3.763585329055786,2.5612430572509766,-4.3294525146484375,6.817759990692139,-6.15765905380249,-6.214757442474365,-4.515433311462402,-1.850598931312561,-0.539056122303009,1.508026361465454,blues
blues.00021.wav,0.32108479738235474,0.10332208126783371,0.10115946829319,0.0032299263402819633,1046.748840021369,291659.02894125174,1480.933763635751,70141.74961927102,1830.7889294698143,1349988.8724434886,0.04793735185274768,0.002331948338808487,-264.6983947753906,138.85597229003906,11.186487197875977,48.52033996582031,14.915178298950195,20.572824478149414,3.207815170288086,1.2471708059310913,-15.846407890319824,15.986908912658691,3.368813991546631,-1.520128607749939,1.8947263956069946,6.325551509857178,-0.9866068363189697,-2.4128592014312744,-3.6830623149871826,0.49694544076919556,5.046815872192383,-0.7800096273422241,blues
blues.00022.wav,0.30645087361335754,0.09802389144897461,0.11347541213035583,0.0036853072233498096,1156.070496382047,314344.81488115224,1497.6681759683638,58954.94475730453,2170.053544649768,1331938.2029662284,0.05861340218653251,0.002867745893127177,-233.86077880859375,136.1702423095703,3.2894880771636963,48.931190490722656,8.699104309082031,13.954752922058105,5.359447002410889,0.38133499026298523,-13.490264892578125,16.871767044067383,5.145257472991943,-2.250577211380005,3.959197521209717,5.322554588317871,0.812028169631958,-1.1072007417678833,-4.556554317474365,-2.4364893436431885,3.3169126510620117,-0.6084851026535034,blues
blues.00023.wav,0.2807143032550812,0.0911477580666542,0.10200155526399612,0.0035671896766871214,1210.1979170105503,131823.43947430112,1497.8228092446402,51642.456336320465,2522.1014158644543,610349.007194905,0.052482675841718264,0.0010882949479228713,-227.26478576660156,137.7623748779297,-14.500459671020508,63.55687713623047,5.626697540283203,11.961588859558105,1.9062201976776123,-1.880766749382019,-7.609113693237305,-2.4705941677093506,-2.884146213531494,-9.432814598083496,-10.916913986206055,3.5694355964660645,4.139582633972168,0.09294740110635757,-2.9729273319244385,-1.3769396543502808,7.5504984855651855,-3.0325186252593994,blues
blues.00024.wav,0.2631286084651947,0.10000133514404297,0.08698165416717529,0.002510956022888422,1120.3876188758716,176418.01868345178,1447.8399338058703,53823.97723478502,2325.1026070892995,1139337.2641807692,0.047297899937113,0.0010792057276398255,-274.28875732421875,130.41741943359375,-6.394801616668701,70.41067504882812,13.265854835510254,9.463105201721191,7.723187446594238,-1.245347023010254,-0.5750207304954529,-2.299992084503174,3.783482074737549,0.08091485500335693,-0.9396823644638062,2.295372486114502,4.290513038635254,-1.6619253158569336,-10.44482421875,-6.797825813293457,-1.068164348602295,-1.596130132675171,blues
blues.00025.wav,0.29094842076301575,0.0910598412156105,0.0892222598195076,0.003115553641691804,1109.5696272816494,138746.35432678834,1463.2881312997417,37714.9378316412,2243.569766773897,838813.957527288,0.05172493288022446,0.0013392907439446057,-249.281982421875,130.9979248046875,0.6654367446899414,66.69611358642578,17.905895233154297,4.622958183288574,6.610037326812744,1.245374321937561,1.4191752672195435,-1.5842933654785156,-0.9741592407226562,-3.5750646591186523,-2.926914691925049,4.598685264587402,7.478115081787109,-0.17876875400543213,-2.8188576698303223,-2.667635679244995,0.7516668438911438,-0.5331791043281555,blues
blues.00026.wav,0.2784844636917114,0.09499698132276535,0.07697049528360367,0.005924918223172426,1198.6076653608025,161996.49661100173,1573.3089743924036,84986.88191674133,2478.3766802619484,993500.97337641,0.051987591911764705,0.0014876887308098842,-284.81951904296875,108.78562927246094,9.131957054138184,51.2590217590332,18.111255645751953,7.621315956115723,8.781747817993164,2.3724257946014404,0.011786304414272308,2.2504167556762695,4.200277805328369,-3.303734302520752,1.6015605926513672,2.6605160236358643,3.3234546184539795,3.258920669555664,-4.551105976104736,0.49384528398513794,5.937065124511719,3.231544256210327,blues
blues.00027.wav,0.2887210249900818,0.0941511020064354,0.09576817601919174,0.002194805070757866,1391.367709556042,200098.81492333676,1494.8924390357824,43504.66637365645,2811.108001614503,541175.0464767212,0.07235897288602941,0.0025428603270127243,-228.22799682617188,130.35354614257812,-23.297618865966797,70.17366790771484,1.1370587348937988,7.609718322753906,0.9150071144104004,1.989320158958435,-6.161290645599365,-9.39074420928955,-2.56614351272583,-4.523860931396484,-0.26673460006713867,0.181102454662323,-1.5130573511123657,1.4609510898590088,-6.976430892944336,-8.318999290466309,4.241006851196289,0.9796815514564514,blues
blues.00028.wav,0.275974303483963,0.0988415852189064,0.09969554096460342,0.0041477191261947155,1115.7291159941328,105804.06584341681,1398.954703655198,52943.19989052497,2290.444483328899,638390.0257818069,0.04802843217879257,0.0008170362000089285,-248.96766662597656,139.0384521484375,-16.249238967895508,57.098114013671875,20.19635772705078,10.160563468933105,4.58017635345459,0.3398149907588959,-7.867882251739502,-3.466306209564209,-2.6406288146972656,-2.8440940380096436,-0.8933254480361938,-2.40165114402771,2.572720766067505,-5.873961448669434,-12.40827465057373,-7.301891803741455,-0.9324048161506653,-2.699272871017456,blues
blues.00029.wav,0.28045645356178284,0.10562274605035782,0.12471523135900497,0.004815110005438328,1649.2937714648365,712606.9969069763,2190.2483057567983,185338.95665319473,3761.42725516399,4161563.8496444374,0.05292636174535604,0.0032485986014382977,-233.724609375,101.18360137939453,17.650270462036133,23.734355926513672,2.0793707370758057,25.94029426574707,-16.967710494995117,15.0941743850708,-22.278789520263672,4.400508403778076,-23.201637268066406,-6.046125888824463,-5.065351963043213,1.0731730461120605,-5.780492782592773,-8.305594444274902,-11.386345863342285,-6.725315570831299,-10.027706146240234,-14.03526782989502,blues
blues.00030.wav,0.26301610469818115,0.09434941411018372,0.17008137702941895,0.0031901681795716286,1379.0817422026958,551392.8209168881,2004.0008502510473,270019.15582332836,3015.831763677922,4578589.711232526,0.03937580120452786,0.0009461477223050415,-206.9875946044922,117.7814712524414,23.256244659423828,28.294065475463867,-1.0995970964431763,18.86493682861328,-21.953710556030273,17.85511589050293,-25.583354949951172,2.1285505294799805,-17.789052963256836,-8.015467643737793,-17.61634063720703,-8.138553619384766,-8.646156311035156,-15.538987159729004,-15.331504821777344,-9.664871215820312,-10.103309631347656,-17.835100173950195,blues
blues.00031.wav,0.25348711013793945,0.0992540791630745,0.15157076716423035,0.0031888552475720644,1331.0739701050652,352387.03937370074,1973.6434372895212,234576.4212986763,2900.174129710478,3710719.3025376257,0.04296723829334365,0.0010965169375924686,-221.8025360107422,110.84307098388672,18.62098503112793,30.92299461364746,3.291330337524414,22.587444305419922,-20.41830062866211,12.120993614196777,-26.347951889038086,-4.356271266937256,-26.406673431396484,-13.037723541259766,-12.652225494384766,-1.8219058513641357,-7.260096073150635,-6.660251617431641,-14.682692527770996,-11.719264030456543,-11.025215148925781,-13.387259483337402,blues
blues.00032.wav,0.27631717920303345,0.09737855195999146,0.10123354941606522,0.003943892195820808,1309.4245640139256,756631.5031509667,1882.9193674570306,284332.03505057795,2764.099952532411,4690045.147205792,0.03939318583107585,0.003160470486239146,-288.8017272949219,105.89962005615234,18.79132080078125,23.688488006591797,5.705111026763916,25.54915428161621,-13.467205047607422,12.42473316192627,-11.943818092346191,1.5754987001419067,-15.636261940002441,-6.665246963500977,-11.71880054473877,-2.952338457107544,-7.380499362945557,-15.693589210510254,-10.958547592163086,-10.877395629882812,-18.504186630249023,-19.110740661621094,blues
blues.00033.wav,0.2606687545776367,0.0947992205619812,0.13316480815410614,0.0022517216857522726,1430.5820034726314,701376.1741144882,2075.6023434985827,275420.76322340145,3246.730367465654,5571205.389551595,0.04196988982681889,0.0014401763411364605,-239.0109100341797,108.6692123413086,34.149349212646484,30.2427921295166,-0.47099658846855164,27.2965145111084,-21.389083862304688,14.155844688415527,-24.505630493164062,-1.8768200874328613,-28.052265167236328,-11.25826358795166,-16.484100341796875,-7.636357307434082,-12.796290397644043,-15.352030754089355,-13.732281684875488,-7.400160789489746,-10.083953857421875,-13.285140037536621,blues
blues.00034.wav,0.2622484564781189,0.09909908473491669,0.13593898713588715,0.0032252527307718992,1536.7830758847115,341222.1742793376,2157.1380999035537,161059.96124954993,3601.0282250749806,3714775.3124435367,0.04570040392801858,0.0006915647326379664,-217.21119689941406,105.79116821289062,15.618613243103027,25.263059616088867,-1.43799889087677,30.195396423339844,-17.713642120361328,17.32149887084961,-27.20954132080078,4.3398284912109375,-20.06342887878418,-10.695903778076172,-14.224881172180176,-5.156212329864502,-3.471578359603882,-6.1842780113220215,-15.325319290161133,-6.845778942108154,-9.828354835510254,-13.941390991210938,blues
blues.00035.wav,0.28833019733428955,0.09656006097793579,0.17340749502182007,0.0033476687967777252,1506.9793924502912,414313.16411856166,2096.6376311044596,247060.31515215273,3404.796078330592,4186487.6282221675,0.045430186363196595,0.0005743032686207303,-171.7860565185547,120.28023529052734,15.336581230163574,21.097278594970703,-5.410020351409912,24.192474365234375,-24.140308380126953,18.545324325561523,-22.35298728942871,1.302639126777649,-20.76129150390625,-4.9845452308654785,-17.119596481323242,-7.898076057434082,-15.321157455444336,-9.350150108337402,-8.906129837036133,-8.51696491241455,-14.330010414123535,-19.93520164489746,blues
blues.00036.wav,0.2332303673028946,0.09486883133649826,0.1978176385164261,0.004706789273768663,1247.2448150487867,263987.77790023043,1908.0527219040412,194445.84419190683,2620.5924869690884,3029448.382777741,0.03690378289473684,0.000348740492695334,-200.22073364257812,116.34517669677734,18.0607852935791,25.288818359375,0.31582584977149963,24.176776885986328,-22.22307777404785,11.183144569396973,-26.84191131591797,-7.643657684326172,-24.87203598022461,-12.01528549194336,-17.009241104125977,-8.115376472473145,-11.959012985229492,-12.617976188659668,-14.187779426574707,-8.204475402832031,-15.024767875671387,-10.322151184082031,blues
blues.00037.wav,0.24862739443778992,0.09799066185951233,0.06914512813091278,0.0022322149015963078,1188.1683365997978,369772.2495168984,1682.8601504411133,200354.81201190432,2339.635852542086,2995482.2686253185,0.04816032858455882,0.0012731312907603982,-328.6737976074219,102.69686889648438,19.876062393188477,26.73125457763672,7.1582560539245605,22.716642379760742,-6.956797122955322,12.804351806640625,-10.708748817443848,-0.41934889554977417,-12.363975524902344,-8.897176742553711,-9.238518714904785,-9.109326362609863,-9.003835678100586,-7.64076566696167,-7.190915584564209,-9.368475914001465,-4.470059871673584,-3.68880033493042,blues
blues.00038.wav,0.2658831775188446,0.09705600887537003,0.16814498603343964,0.003918464761227369,1513.4221069919358,551824.6401983425,2140.6067789034355,222510.63671415896,3449.6791402621902,4231930.123929175,0.044378038530379256,0.0020159003673263748,-192.66717529296875,111.19076538085938,21.372722625732422,26.398340225219727,-0.6461220979690552,23.486736297607422,-25.464550018310547,16.937732696533203,-16.977054595947266,5.78863525390625,-25.730205535888672,-5.044726848602295,-17.631820678710938,-7.921687602996826,-15.152403831481934,-12.342545509338379,-17.227766036987305,-7.771727085113525,-13.033960342407227,-17.945749282836914,blues
blues.00039.wav,0.25532078742980957,0.09716228395700455,0.08586792647838593,0.0026295569259673357,1151.3404409523787,515110.45721625525,1709.1939375520124,330463.6877364814,2312.577682825803,3922990.4176033023,0.03533878857875387,0.0009463243875264594,-301.686279296875,111.5392074584961,21.89565658569336,16.14558982849121,8.191590309143066,22.08596420288086,-8.61363697052002,1.4919230937957764,-17.07451820373535,-8.337533950805664,-17.01128578186035,-10.572880744934082,-15.687017440795898,-12.598773002624512,-12.245660781860352,-14.543065071105957,-10.092299461364746,-5.780285358428955,-7.776048183441162,-7.186642646789551,blues
blues.00040.wav,0.39772480726242065,0.08044734597206116,0.13489176332950592,0.0007786636124365032,2272.495078762922,202450.99452444963,2356.8559372971627,50274.787047058635,5108.319110693208,581929.5825593562,0.09765700585332818,0.0013829270377808726,-110.26008605957031,90.70181274414062,-2.527487277984619,74.05327606201172,-11.747300148010254,39.21467208862305,-13.171818733215332,20.535274505615234,-17.16364288330078,12.828713417053223,-21.433582305908203,5.9524054527282715,-8.033585548400879,4.239867210388184,-16.485551834106445,6.542503356933594,-5.695943832397461,-3.6408634185791016,-4.856883525848389,1.8545167446136475,blues
blues.00041.wav,0.3869504928588867,0.08541980385780334,0.12917201220989227,0.000871078169438988,2390.772194471327,306669.4052666205,2463.3940883208325,80140.92103535647,5403.783990724168,954271.6562092502,0.10228887504837461,0.001595845311392495,-107.1615219116211,88.46617126464844,-4.174954414367676,55.48419189453125,-8.007365226745605,38.41566467285156,-6.399442195892334,28.57448387145996,-19.82057762145996,13.247096061706543,-19.241851806640625,12.072802543640137,-4.580048561096191,3.7917394638061523,-16.99106216430664,11.624589920043945,-7.360203266143799,-3.657302141189575,-7.177438259124756,1.9771921634674072,blues
blues.00042.wav,0.37751907110214233,0.09242983907461166,0.11100143939256668,0.0005278221797198057,2302.113047248994,205021.3784910308,2367.6958747133654,47304.4734963598,5188.551958869485,562560.4968044878,0.09786448759191177,0.0018251761590559567,-159.54498291015625,69.77960205078125,-4.396419525146484,76.85395050048828,3.9205281734466553,45.17317581176758,-4.866253852844238,32.20197677612305,-9.796957015991211,7.8119049072265625,-21.82759666442871,9.683710098266602,-2.5891242027282715,3.307305335998535,-14.966980934143066,10.235810279846191,-4.084133148193359,-5.850184440612793,-2.474233865737915,6.650417804718018,blues
blues.00043.wav,0.39902549982070923,0.08513519912958145,0.1273106336593628,0.0013150147860869765,2155.6549226375455,188132.47859698976,2372.403604141636,60236.51629452203,5012.019693002612,938791.9767501572,0.08716538373161764,0.0012250822617520922,-109.16535949707031,100.62149810791016,-8.614720344543457,47.35847473144531,-6.555960178375244,39.61361312866211,-8.518134117126465,29.56467056274414,-16.575960159301758,13.165633201599121,-24.209794998168945,6.5857744216918945,-8.642620086669922,4.912258148193359,-15.442803382873535,1.5387508869171143,-6.732473850250244,1.4177745580673218,-3.9617505073547363,3.2874605655670166,blues
blues.00044.wav,0.39021173119544983,0.08627323806285858,0.13627609610557556,0.00047122547402977943,2279.124557649563,170888.46197355178,2375.1021196780534,53012.248164800505,5198.360232893528,569918.9282994728,0.09257049088138544,0.0009004298017083246,-109.50928497314453,86.92240905761719,-8.607986450195312,64.49456024169922,-6.3041276931762695,43.63951110839844,-8.28675365447998,28.546106338500977,-14.079793930053711,8.125041007995605,-21.491403579711914,11.087480545043945,-5.085794448852539,3.9763596057891846,-12.859742164611816,12.34385871887207,0.02621619403362274,-0.7415685057640076,-5.126619815826416,3.3034415245056152,blues
blues.00045.wav,0.4295108914375305,0.08997112512588501,0.14836564660072327,0.0007086702389642596,1739.0196209456462,145018.66919622163,2290.4017389215064,65425.28631018218,4551.155813116777,820342.2253644825,0.048051863631965945,0.0002663457698385263,-163.2111358642578,89.79104614257812,12.979253768920898,80.69127655029297,3.66078519821167,39.74197769165039,-5.403831481933594,26.50049591064453,-13.16073989868164,2.7102127075195312,-20.552356719970703,6.008639812469482,-2.910060405731201,-0.43461236357688904,-17.545473098754883,4.154534339904785,-5.990226745605469,-7.860421657562256,-8.565095901489258,1.8577117919921875,blues
